database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	20P02820216_BEHC18_POS	20P02820217_BEHC18_POS	20P02820215_BEHC18_POS	20P02820224_BEHC18_POS	20P02820213_BEHC18_POS	20P02820210_BEHC18_POS	20P02820211_BEHC18_POS	20P02820219_BEHC18_POS	20P02820133_BEHC18_POS	20P02820132_BEHC18_POS	20P02820131_BEHC18_POS	20P02820130_BEHC18_POS	20P02820136_BEHC18_POS	20P02820135_BEHC18_POS	20P02820134_BEHC18_POS	20P02820139_BEHC18_POS	20P02820138_BEHC18_POS	20P02820024_BEHC18_POS	20P02820320_BEHC18_POS	20P02820026_BEHC18_POS	20P02820027_BEHC18_POS	20P02820021_BEHC18_POS	20P02820023_BEHC18_POS	20P02820028_BEHC18_POS	20P02820286_BEHC18_POS	20P02820096_BEHC18_POS	20P02820227_BEHC18_POS	20P02820120_BEHC18_POS	20P02820121_BEHC18_POS	20P02820122_BEHC18_POS	20P02820123_BEHC18_POS	20P02820124_BEHC18_POS	20P02820264_BEHC18_POS	20P02820126_BEHC18_POS	20P02820127_BEHC18_POS	20P02820128_BEHC18_POS	20P02820129_BEHC18_POS	20P02820266_BEHC18_POS	20P02820059_BEHC18_POS	20P02820058_BEHC18_POS	20P02820057_BEHC18_POS	20P02820051_BEHC18_POS	20P02820052_BEHC18_POS	20P02820295_BEHC18_POS	20P02820293_BEHC18_POS	20P02820288_BEHC18_POS	20P02820317_BEHC18_POS	20P02820199_BEHC18_POS	20P02820198_BEHC18_POS	20P02820195_BEHC18_POS	20P02820194_BEHC18_POS	20P02820196_BEHC18_POS	20P02820315_BEHC18_POS	20P02820190_BEHC18_POS	20P02820193_BEHC18_POS	20P02820192_BEHC18_POS	20P02820115_BEHC18_POS	20P02820114_BEHC18_POS	20P02820116_BEHC18_POS	20P02820110_BEHC18_POS	20P02820274_BEHC18_POS	20P02820176_BEHC18_POS	20P02820082_BEHC18_POS	20P02820205_BEHC18_POS	20P02820080_BEHC18_POS	20P02820084_BEHC18_POS	20P02820310_BEHC18_POS	20P02820306_BEHC18_POS	20P02820307_BEHC18_POS	20P02820298_BEHC18_POS	20P02820299_BEHC18_POS	20P02820303_BEHC18_POS	20P02820305_BEHC18_POS	20P02820240_BEHC18_POS	20P02820100_BEHC18_POS	20P02820105_BEHC18_POS	20P02820038_BEHC18_POS	20P02820032_BEHC18_POS	20P02820031_BEHC18_POS	20P02820030_BEHC18_POS	20P02820037_BEHC18_POS	20P02820269_BEHC18_POS	20P02820328_BEHC18_POS	20P02820060_BEHC18_POS	20P02820063_BEHC18_POS	20P02820064_BEHC18_POS	20P02820179_BEHC18_POS	20P02820178_BEHC18_POS	20P02820069_BEHC18_POS	20P02820175_BEHC18_POS	20P02820174_BEHC18_POS	20P02820173_BEHC18_POS	20P02820172_BEHC18_POS	20P02820171_BEHC18_POS	20P02820170_BEHC18_POS	20P02820203_BEHC18_POS	20P02820183_BEHC18_POS	20P02820180_BEHC18_POS	20P02820002_BEHC18_POS	20P02820006_BEHC18_POS	20P02820188_BEHC18_POS	20P02820189_BEHC18_POS	20P02820202_BEHC18_POS	20P02820271_BEHC18_POS	20P02820185_BEHC18_POS	20P02820229_BEHC18_POS	20P02820228_BEHC18_POS	20P02820164_BEHC18_POS	20P02820226_BEHC18_POS	20P02820092_BEHC18_POS	20P02820095_BEHC18_POS	20P02820162_BEHC18_POS	20P02820163_BEHC18_POS	20P02820220_BEHC18_POS	20P02820017_BEHC18_POS	20P02820016_BEHC18_POS	20P02820018_BEHC18_POS	20P02820089_BEHC18_POS	20P02820151_BEHC18_POS	20P02820153_BEHC18_POS	20P02820152_BEHC18_POS	20P02820154_BEHC18_POS	20P02820159_BEHC18_POS	20P02820158_BEHC18_POS	20P02820276_BEHC18_POS	20P02820238_BEHC18_POS	20P02820239_BEHC18_POS	20P02820234_BEHC18_POS	20P02820235_BEHC18_POS	20P02820236_BEHC18_POS	20P02820237_BEHC18_POS	20P02820230_BEHC18_POS	20P02820231_BEHC18_POS	20P02820232_BEHC18_POS	20P02820233_BEHC18_POS	20P02820048_BEHC18_POS	20P02820046_BEHC18_POS	20P02820042_BEHC18_POS	20P02820043_BEHC18_POS	20P02820040_BEHC18_POS	20P02820001_BEHC18_POS	20P02820322_BEHC18_POS	20P02820323_BEHC18_POS	20P02820326_BEHC18_POS	20P02820146_BEHC18_POS	20P02820147_BEHC18_POS	20P02820144_BEHC18_POS	20P02820145_BEHC18_POS	20P02820142_BEHC18_POS	20P02820143_BEHC18_POS	20P02820140_BEHC18_POS	20P02820141_BEHC18_POS	20P02820209_BEHC18_POS	20P02820208_BEHC18_POS	20P02820075_BEHC18_POS	20P02820073_BEHC18_POS	20P02820072_BEHC18_POS	20P02820079_BEHC18_POS	20P02820078_BEHC18_POS
CHEBI:16914	C7H6O3	OC(=O)c1ccccc1O	InChI=1S/C7H6O3/c8-6-4-2-1-3-5(6)7(9)10/h1-4,8H,(H,9,10)	Salicylate					6.847												48082.64158	53901.02821	77658.44146	54376.5257	71069.37827	53631.42143	60071.91186	58803.25338	90385.73899	179347.5241	81078.58737		70486.2853	73606.35644	85381.80339	61055.78095	72669.70634	75613.49632	68463.21895	50817.29085	53955.40948	45952.66549	46185.81347	35390.44867	61556.96315	40993.59453	71368.77383	62134.21418	75592.95063	65001.94935	62554.04093	65855.33022	83681.45781	71649.33848	47542.71732	65877.0222	52927.32379	71988.30715	52665.18207	95011.09964	74722.94313	51663.10387	73977.97046	42147.08086	59413.27633	64939.37867	64751.4409	57310.34085	108261.2683	66010.58511	59313.73057	55007.46961	62650.61945	69660.17934	70788.02311	94478.35394	57575.15863	60208.66954	130887.1069	68798.2963	54617.62722	54857.25795	57579.81833	78987.89983	73347.65925	63329.79936	69828.39282	70657.53104	69226.25929	56903.18854	67322.68682	69027.99601	52996.83306	91343254.51	64776.7166	69779.12835	81372.51027	50214.73975	52848.81081	53972.31504	127952.1384	73727.03834	63299.0304	70357.80576	31444.95194	63119.67355	59025.92011	59881.87256	49569.3846	71740.11839	59214.35223	47711.71056	64469.44548	48133.48552	59932.84121	80372.12711	67171.36791	60396.28694	78733.37581	60368.40324	56893.08573	85357.28823	68284.83459	62738.13542	65857.92139	55384.13939	61318.76136	65620.9106	70015.12525	59832.49917	55046.08829	63843.20888	68125.50289	57996.2388	69509.03086	76666.12069	63921.61193	50385.93425	852454.7008	66280.53066	62003.81006	67614.17452	63395.88896	71774.29146	43589.59484	73136.45898	66181.12975	64039.43752	78259.45307	76687.10927	77167.72553	121162.9672	71299.66075	70839.60223	81175.71752	63418.13855	79606.06991	49858.75026	55026.11759	64079.89767	77604.8212	62320.61139	66820.85854	61380.6114	57751.14424	62810.86849	70153.30123	171348.668	81662.03729	72405.99156	65613.97628	82796.52355	53288.1069	60313.91887	68136.28208	71554.2443	66977.2796	66975.70464	65633.82145
CHEBI:38833	C10H21NO	CCCCCCCCCC(N)=O	InChI=1S/C10H21NO/c1-2-3-4-5-6-7-8-9-10(11)12/h2-9H2,1H3,(H2,11,12)	Decanamide					6.892												17513.59006	15354.64957	17264.10099	14082.26235	34704.48428	33340.45379	14597.85576	17168.71437	13934.86778	19737.10879	17147.63517		13793.5964	29850.46627	15950.67721	21445.85654	14877.48642	26546.06484	15308.81592	15869.78605	13199.58524	14269.52462	15801.3019	9132.834823	19358.5751	13210.39638	17163.5505	15603.54943	19567.60051	16434.71797	17280.06349	13513.55718	17496.56176	20127.80846	18092.93488	20752.75737	30769.09376	25933.95089	15175.9645	18067.1346	14715.05693	15830.93199	19320.88338	15545.87309	49242.06499	18039.05781	19055.92353	15715.59678	13591.49041	17707.66034	12648.76499	42819.46482	15331.01419	18725.81933	15771.721	16178.0146	13570.53039	19472.33489	15973.37671	20598.86429	24267.92458	14860.32976	16932.71456	29682.26626	20465.3017	20749.91042	17053.46481	28550.57746	19547.9386	14869.14177	40641.68013	22772.94092	12482.16088	22122.87436	15934.1643	20650.87561	31531.08376	14753.12084	25654.17938	60436.05995	15477.58282	16326.09917	16767.51368	13919.78338	16905.73264	16259.39541	12921.19168	20750.59786	13871.00067	13656.95617	19316.59904	13788.2048	15292.53244	15607.55814	15269.6181	15312.99251	15415.40557	18681.25709	28840.16378	34868.85953	20183.30754	18816.87025	13658.23289	14602.93156	36844.05391	13605.62888	6355080.699	16331.732	11161.73398	16266.95833	19358.81786	17017.7379	13572.97643	12811.96736	38507.06189	33034.88104	15278.64841	40730.00649	33496.25971	48122.11107	17986.32055	17268.60483	18107.6709	16787.72392	33361.48114	14985.05959	38957.49472	20363.62294	32894.88883	13454.77441	23466.679	18335.52837	14004.00246	16548.70217	43124.45638	30907.12578	17392.24821	13180.26184	15090.34742	16792.68267	26369.54336	14633.66694	21865.42105	19512.61386	15166.14393	15855.19403	23812.90276	14367.6413	19234.08277	16612.30991	10773.31455	15898.13761	13862.47511	14376.10495	13757.63099	16710.75749	17381.42533	19654.16547	20740.36271
CHEBI:3908	C15H8O5	Oc1ccc2c(c1)oc1c3ccc(O)cc3oc(=O)c21	InChI=1S/C15H8O5/c16-7-1-3-9-11(5-7)19-14-10-4-2-8(17)6-12(10)20-15(18)13(9)14/h1-6,16-17H	Coumestrol					6.913												69034.76248	70039.88314	70043.4731	63074.08057	63507.52017	62652.83684	65127.19439	62872.7535	79367.48475	71421.58495	63123.50397		57629.04649	63179.3875	96893.49402	56274.66659	59762.41816	64971.06818	64459.33876	57590.82327	63542.74103	50949.66961	64036.64385	46902.86	65270.2813	59457.70764	63174.22325	62712.10098	61132.9868	63914.04645	76653.23311	60888.75731	64656.40725	62984.55409	66908.24924	72497.06193	62891.65768	67976.94601	59076.48531	74832.9249	64375.66825	62985.21598	65447.96148	75097.01206	66108.04393	62352.57155	66155.11434	66555.25558	74872.10117	65987.53235	61323.62553	64819.24974	64856.83845	65497.46542	59607.1287	64490.34077	62609.21757	58457.83899	87312.81752	68298.4588	95122.60835	63904.86058	63800.15707	60403.89639	61719.57766	58296.28165	73132.45086	133412.4838	73198.42393	62370.4552	70174.48117	73594.85877	61366.0352	69479.12094	69538.6381	68413.66524	63334.7221	66316.57085	101042.9298	51074.67072	67805.19498	66717.18725	69028.99009	63800.73857	81688.4959	66398.34889	66186.33753	67637.07077	60593.93354	66610.39294	66553.03709	65406.77516	68021.73525	63159.4335	208783.1664	59465.24828	64070.99363	66073.34314	88337.35997	63074.5863	66542.68093	68286.26569	63865.52686	61069.19671	69757.3237	62662.26854	63707.44753	57448.20809	64251.32261	64309.21573	58017.72455	64850.65616	61886.36031	59999.86401	62479.55661	64092.75498	67915.63605	65217.34174	63537.2868	64288.68786	67078.44852	772539.1717	62195.61385	65228.06584	307187.4519	64798.64651	69287.64767	62420.87118	66158.46996	62794.62644	66233.37396	65111.02413	62650.89593	63841.21604	66791.14679	67910.27446	61136.66777	56429.70242	70448.00872	67550.47865	104689.2742	68416.94158	62228.9906	65103.94802	60995.32271	62949.25287	68663.93964	67667.82365	125026.7683	59404.76203	74282.02721	71496.92814	71381.30773	64473.72409	60795.89217	64874.83455	152196.6496	72213.09455	64908.60484
CHEBI:28499	C15H10O6	Oc1ccc(cc1)-c1oc2cc(O)cc(O)c2c(=O)c1O	InChI=1S/C15H10O6/c16-8-3-1-7(2-4-8)15-14(20)13(19)12-10(18)5-9(17)6-11(12)21-15/h1-6,16-18,20H	Kaempferol					6.915												38124.73044	33615.26839	37483.31906	34334.34963	34971.59933	34585.62302	34689.64783	34645.75924	40068.59382	39362.70876	32823.89127		33470.81163	30933.91793	49922.60911	153153.4191	30563.51454	36139.54213	35221.58948	32771.96716	34827.81186	27290.39955	30572.05672	26411.49115	34744.53316	32825.96108	32888.02253	35159.63551	33606.23456	35238.9289	40801.21727	32556.22596	35108.5898	34721.31381	37966.91851	41004.17024	34437.79423	62962.59366	32032.64238	41179.03686	37364.42973	34247.89899	36884.1767	42054.93879	38102.80962	33472.13847	36292.68876	37053.6531	40934.99006	36237.91708	34412.0427	36140.46321	36636.25258	34549.59745	32201.46551	35159.76877	35446.4574	31996.5076	46569.98773	37743.65841	53099.59534	35294.25785	36915.16492	34013.46872	33867.98394	30387.82397	40641.09024	73331.79182	33842.89695	35611.08373	35884.91306	42094.00852	33586.05892	37859.25495	38316.25345	37082.42175	34333.29705	31609.43872	57554.44426	28611.36322	38014.27423	35842.3393	37503.58581	35235.26931	44685.15395	36409.75509	36432.70549	37359.64463	29871.59466	36707.76012	34674.53581	36906.39829	37169.18383	33112.3848	108384.507	32835.14388	37057.99994	32015.5264	50684.84711	32957.22176	37477.6531	36613.42614	34287.45199	33085.25401	37909.33743	33933.19764	35920.17721	31971.12801	33784.69613	34848.9225	31877.21753	35724.70279	34152.74205	35631.38859	33729.79777	34790.42315	37738.66892	35620.29023	37077.36823	35302.88756	38251.14963	456009.0071	36358.95231	37232.00579	171307.9494	36273.61986	37684.44796	33876.5052	38125.08022	58521.72744	55539.70482	75656.30257	52613.13567	34677.38416	38180.58312	36892.2142	32991.78496	31264.78776	38525.56204	37637.6121	54824.62154	37639.7684	31948.48922	35673.66359	33236.08514	31204.86098	38456.04324	37169.06211	67607.37836	33728.91723	41430.67068	39419.78455	38938.75407	37367.10725	33443.60881	35760.25846	91635.98991	39784.81528	35526.40436
CHEBI:15400	C10H14O	CC(=C)[C@@H]1CC=C(C)C(=O)C1	InChI=1S/C10H14O/c1-7(2)9-5-4-8(3)10(11)6-9/h4,9H,1,5-6H2,2-3H3/t9-/m1/s1	Carvone					6.992												1483048.891	1301039.361	1349120.373	1188629.448	1393618.325	1249573.998	1398583.225	1350157.809	1861724.997	1333476.258	1560907.378		1400637.269	1784534.918	1547130.664	2098627.305	2088957.541	1552018.055	1338833.705	1507082.206	1733792.485	1773426.509	1435170.028	6004938.53	1455768.162	1699838.434	1264900.163	1503804.908	1729410.231	1464334.415	1387026.141	1410764.775	1341145.287	1567063.999	1267884.469	1612983.172	1428272.348	1757131.134	1257368.626	1486835.968	1382363.216	1347855.977	1780220.343	1912358.384	1325073.448	1494177.268	1718922.875	1102714.706	1259520.195	1258048.716	1330889.419	1248455.209	2108592.202	1873727.474	1331638.636	1040789.458	1509905.843	1453029.478	2484253.368	1449667.846	1840440.274	1102218.89	1459757.963	1291748.458	1344927.946	1693407.564	1853021.881	1464090.336	1492978.54	1615133.546	1482567.492	1441442.205	1725301.23	1201779.552	1368984.984	1529509.699	1461056.152	1143687.456	1456945.896	1914132.085	1477290.15	1367479.188	1678306.771	1370655.977	1975586.411	1237486.678	1307323.05	1048765.586	2217263.038	1219018.583	1466703.6	1627978.87	1176058.157	1486730.441	2388142.505	1264470.369	1196980.567	1446468.173	1463887.004	2063519.686	1097955.267	1927657.735	1392729.671	1655712.088	1432061.474	1132749.625	1698796.147	1897002.897	1330476.356	1376616.235	1257649.263	2034838.793	1229870.556	1197992.199	1225783.634	1381132.501	1710605.153	3191163.085	1621990.557	2436246.354	1369371.735	1762993.994	1375086.81	1444388.023	2394785.61	1792998.666	1694918.191	1768108.417	2423339.778	2598669.354	2008471.785	2148774.166	2082448.925	1437838.98	1280943.301	1645393.796	1422689.632	4500848.618	1590944.197	1380662.69	1361317.466	1451268.899	1398521.852	2252530.16	1408765.035	1344473.254	1648163.427	1496302.114	1361143.009	1723671.519	1572699.348	1417539.28	1242412.646	1295499.668	1852102.166	1449306.406	1634183.341	1323778.688	1893250.306
CHEBI:31459	C24H34O5	[H][C@@]12CC(=O)CC[C@]1(C)[C@@]1([H])CC(=O)[C@]3(C)[C@]([H])(CC[C@@]3([H])[C@]1([H])C(=O)C2)[C@H](C)CCC(O)=O	InChI=1S/C24H34O5/c1-13(4-7-21(28)29)16-5-6-17-22-18(12-20(27)24(16,17)3)23(2)9-8-15(25)10-14(23)11-19(22)26/h13-14,16-18,22H,4-12H2,1-3H3,(H,28,29)/t13-,14+,16-,17+,18+,22+,23+,24-/m1/s1	Dehydrocholic acid					7.03												135112.7605	109661.7649	69891.4912	151762.2007	24459.21659	81711.90128	119514.9699	87579.04726	18790.17878	21024.35655	17464.78533		16591.60324	16600.25237	23351.03407	114975.2983	16396.31051	852492.4412	26324.91277	881794.5455	21681.51408	22470.75829	30651.49198	42968.12233	24066.86775	31316.37198	122001.6605	17851.86958	1943614.971	17703.64492	39902.98262	21144.58445	36248.40229	1226944.401	25461.57795	24393.54811	24511.75004	20474.8675	578199.0064	29086.26082	231541.5792	376542.9988	183023.0696	25849.85819	22995.18839	27931.61236	25707.49971	120121.823	109800.2738	73389.30809	126846.2458	126779.1117	76940.78348	79171.49445	69830.434	72203.8204	21928.52255	2796843.627	37849.12016	20640.91403	18027.08128	99340.12102	24054.43388	83913.56246	43871.94371	256036.927	19016.16291	32398.62169	17880.37146	24605.40455	19553.67981	21999.49118	85081.04921	19750.89192	2063264.974	19782.73599	447675.4757	626109.1812	22386.08513	5008239.087	552366.6402	18813.00883	25070.06562	23982.07563	27362.68368	502770.2262	116548.6523	138949.4736	22393.55494	113754.4969	100386.9991	191834.8587	100510.3547	54098.57552	17486.5525	64512.99818	104872.3121	106163.4345	1055102.351	97369.38698	120873.2029	89338.20938	104508.4767	66196.27629	113696.8443	131610.4897	140616.486	359158.6511	74564.20068	292269.7374	22913.72024	611428.2579	24598.2568	143928.0345	587079.8496	2435601.259	36680.16574	241753.9214	20646.93427	225206.7854	67762.75466	1983158.345	837588.1167	548534.5811	41041.62934	131017.3997	40299.44038	184146.1399	25305.3633	111751.3172	238445.4631	1176301.933	515318.7643	182246.53	68895.21443	39833.8501	123884.6605	21195.58291	27185.11868	808795.8446	494940.8496	25187.35621	21693.41136	26161.23695	28672.07175	55309.61057	18723.12025	93479.91518	18661.04809	22855.3037	86242.13615	103812.9044	142790.3939	118431.3098	26331.08438	1154311.234	1042471.598	960324.5728	25956.58891
CHEBI:167845	C18H32NO4-	CCCCCCCCC=C(CCCCCCCC(=O)[O-])[N+](=O)[O-]	InChI=1S/C18H33NO4/c1-2-3-4-5-6-8-11-14-17(19(22)23)15-12-9-7-10-13-16-18(20)21/h14H,2-13,15-16H2,1H3,(H,20,21)/p-1	9-nitrooleate					7.045												10204403.85	5094926.734	7329340.378	8392262.598	9029528.245	13810931.65	7499325.285	18411503.88	6349647.973	5874205.6	18673155.93		18170998.01	15028731.95	6141047.393	14299090.73	16910310.12	4242851.455	25368999.31	16719396.54	12553578.79	5763941.011	4780672.367	83141955.9	6798519.454	15011482.35	3186767.477	27786595.55	8652370.939	17532190.8	3714003.342	11771347.36	18502545.37	6233831.962	38306734.88	7345577.152	19462646.7	21046311.54	7245997.768	8965938.992	1884051.226	1627269.822	7881316.266	32098806.07	14384124.9	12484894.28	8567664.785	9228158.156	4589178.189	9209684.546	29071737.94	4968545.883	18567832.25	5112990.279	14929542.05	3634955.294	15562380.31	13122016	23291528.14	15989190.72	6341432.104	26472905.78	22337924.12	24616820.08	8971520.512	6134505.664	13984624.22	10402390.78	12041219.36	25342558.17	10572615.14	8574656.208	17819865.58	11284734.16	19636212.51	7928811.01	7284471.9	3587319.804	26859530.9	16891664.14	2455895.968	7309124.806	29025122.47	9947278.608	3360937.927	12674445.76	32973856.82	7605624.886	37705736.55	14032984.1	5933758.097	9864985.276	5228929.989	16027595.68	7425446.626	15164727.64	8142036.059	13222357.83	11525932.21	26648099.74	22663048.45	2370835.397	5238612.185	14212542.13	10602992.59	12610816.48	4503543.04	5573947.905	6072348.867	4738344.279	10533349.78	11261802.82	11810144.4	13963467.09	14821591.13	5513030.984	8333095.601	24656317.44	12582984.78	14122673.43	7489819.205	14395523.67	10906057.31	8619607.328	54874161.05	13132553.14	10229357.21	46838510.05	20791754.55	38832495.35	23702019.94	20910687.56	50397357.68	81345979.1	21696635.5	28113487.76	5800089.06	44382575.14	4225164.744	19288142.7	7110667.427	7124640.695	31035067.98	11291738.67	26102146.86	14047216.72	4920383.25	3576326.656	4142642.198	27495654.68	6981808.847	5671405.467	19714015.75	3893651.646	9642821.117	11646839.26	7050845.987	2890462.678	4019470.841
CHEBI:16330	C19H30O2	[H][C@@]12CC[C@@]3([H])[C@]4([H])CC[C@H](O)[C@@]4(C)CC[C@]3([H])[C@@]1(C)CCC(=O)C2	InChI=1S/C19H30O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h12,14-17,21H,3-11H2,1-2H3/t12-,14-,15-,16-,17-,18-,19-/m0/s1	5-dihydrotestosterone					7.071												20318697.53	15232077.11	9941681.089	11624965.78	9818863.655	35160715.37	3264624.356	10885745.29	34229493.58	1417377.774	2416623.877		20420549.18	38757846.72	27932051.68	29869054.25	26425196.76	7988371.822	22694874.66	17631129.43	19895495.99	4317371.106	11594349.65	589061.2571	8320739.848	22963298.97	16071989.74	23384072.38	17863785.19	12794233.06	53452093.28	84258044.12	15001810.7	18957958.88	37310313.95	50724326.84	1418472.546	9289482.171	5556304.709	19007988.39	16552336.85	40021365.3	14347994.57	4089968.621	12415267.46	18571480.75	19930311.09	12348173.57	1747216.761	7717127.733	8735493.082	8017117.495	25031159.09	2341839.554	2273050.721	7077881.978	763036.0231	34148883.8	12904714.74	24577954.61	25645306.68	13198126.49	46703465.23	3023494.22	11517647.51	10415389.32	36272234.12	25435022.11	10160521.14	4993918.607	15352563.27	10307790.31	220782.4518	18047261.98	9737811.957	26083446.78	30013962.2	5143328.792	15069170.39	5666492.125	11434558.44	19567650.42	10970130.86	13011226.35	1647260.069	15813850.34	1181518.845	11064915.45	13068095.36	20993166.74	26230367.29	24940764.89	16985468.38	9804900.414	9923531.126	572603.5801	16145662.3	21953716.17	8983331.953	23924461.44	24500523.58	28462970.05	9728894.466	16402394.16	10805067.14	13002724.16	31008101.8	2276290.419	16320028.75	9860848.61	26697920.13	28345015.93	24188475.54	7462672.454	17269625.63	3230976.726	3273019.167	10554105.62	31209484.68	17946296.35	39809650.15	2549327.422	42657067.57	2837820.948	9119322.749	19009949.57	8935520.687	43654476.42	24020203.14	18381771.02	16741981.55	29257603.12	15720147.61	630623.9716	9805840.221	14267686.58	30439340.8	17752927.69	18985474.18	13949465.77	32366403.04	24198356.75	17073006.43	9580166.57	27423733.62	12175893.08	13668180.7	21324265.63	15907610.96	69304331.72	21617036.2	35067694.72	42459857.23	14341914.05	8872863.372	22766078.38	36568779.98	15802721.39	3509866.554
CHEBI:68830	C17H33NO4	O(C(C[N+](C)(C)C)CC([O-])=O)C(CCCCCCCCC)=O	InChI=1S/C17H33NO4/c1-5-6-7-8-9-10-11-12-17(21)22-15(13-16(19)20)14-18(2,3)4/h15H,5-14H2,1-4H3	Decanoylcarnitine					7.076												34219507.39	32339411.72	55977112.72	32014696.9	36611674.26	41987532.52	26334091.69	74878750.91	51946648.1	20868517.14	64852127.27		113425341.8	149660669.1	61534574.71	235580642.9	112916504.3	28693365.97	98184078.66	83139788.96	77381867.72	275249683.1	20622384.9	1103275697	52928090.43	91859601.59	16749149.37	106361557.4	47915988.95	56336988.37	19531533.54	95241313.52	93135124.77	50575550.34	298302436.8	119974676.7	144999180.8	157916821.8	173698000	31263463.84	4560392.551	8575245.159	41941978.01	207284624.8	99901951.3	73530172.32	51025556.63	60749283.74	10488638.53	21508749.84	221410832.7	32756765.26	89415643.41	25112937.5	38849812.18	9916365.026	96836096.19	75337896.13	232659439	40544531.26	39346973.51	103339463.9	109317437.3	70024869.36	62570848.85	80907366.18	84084064.94	45774119.61	88403179.76	102755265.3	46214689.09	68729326.65	151018950.6	103666315	67844159.18	30876869.86	37875512.65	11887838.94	152708299.4	98808520.41	6525815.813	60026251.32	152181747.3	50328253.65	7398264.98	86792177.09	144981353.7	16468928.39	211492268.3	138143032.7	47717719.28	92135492.36	74922786.15	74180813.57	48197622.23	56126050.75	39003773	78173628.5	90747632.34	173875816.3	64913294.25	5519523.88	23841380.08	87172218.68	30764654.07	82515568.57	140728291.8	42720099.63	21200021.63	37535742.13	51350527.21	89220730.55	59259906.9	105420656.2	28772968.93	29846968.36	38546532.05	180697437.4	91898516.38	148284371.2	86645140	58289229.36	311987389.4	80754119.24	271854703.7	50223009.07	40559209.21	237983745.7	101669993.6	151315151.1	59247630.69	102103121.6	371498780.6	171453948.9	51295304.21	127937516.4	28435836.32	159691024.8	50190906.21	141282809.3	61610202.18	99213172.56	110332362.3	111257636.2	487775844.5	45921304.63	34416369.78	2078228.721	33360600.45	120403512	182610946.6	6206790.508	137708045.5	5951605.908	66740637.88	127038293.9	71031905.49	4538884.892	19896397.85
CHEBI:41500	C10H12O2	OC(=O)CCCc1ccccc1	InChI=1S/C10H12O2/c11-10(12)8-4-7-9-5-2-1-3-6-9/h1-3,5-6H,4,7-8H2,(H,11,12)	4-phenylbutyric acid					7.082												7337846.948	11839901.95	3565273.111	22227873.65	17864780.29	15315481.31	21471301.67	26408473.63	5296834.166	8058582.707	11705426.57		7771451.218	9036992.023	5100169.175	12410029.87	3303320.959	3644186.824	4362912.201	6807611.209	1975575.606	1987344.238	7656053.376	1717258.832	7268952.128	5558340.041	7360747.481	6670094.791	11193673.74	11377099.88	6905041.687	1622272.731	8833390.821	4670297.266	5496693.96	5685221.54	7388376.329	9252556.282	5649845.652	4406490.756	2108860.568	1912857.371	3069385.024	4695090.503	8662893.611	3982401.782	9984005.789	6361938.654	2753374.106	12055283.41	4435319.296	4873123.244	5220164.562	3798351.327	6386481.659	16411413.95	5046979.643	9978901.404	3621601.187	3922671.344	4200741.339	5174704.372	3481422.264	50994067.54	4057819.451	4522028.719	13789144.05	9820727.535	6391515.543	2023030.327	13001839.4	2806485.758	1622631.283	4665575.64	11497612.76	8444873.864	3650942.697	1516363.752	1845517.027	9030332.685	3167134.888	5998403.34	9319727.104	4462883.062	1240965.318	2733296.036	3877600.32	50753641.09	2120358.167	4794613.533	50227355.57	32799827.99	21739398.16	28020085.09	3701173.574	16972830.45	27946317.41	21019802.69	3743860.596	2474354.912	15698342.8	16404254.77	39922762.56	13807834.46	14580970.85	3476690.18	6398602.945	2418310.088	18363225.53	2944475.016	4096175.632	9859828.354	13611018.97	28074188.91	1944362.584	6598671.243	4244059.582	2415160.643	3351766.673	6527098.573	7043978.334	3587494.006	5927110.092	5773350.785	6355783.038	3900077.982	3070740.745	2523754.441	4353993.641	4244396.948	2285175.385	3364073.993	8263000.117	5753084.002	6075508.246	777267.1987	1715406.191	1037197.974	2392218.701	2022631.188	2551233.472	4592203.075	6906386.718	1760552.482	9777449.057	7339263.485	3487570.645	5834377.733	6271839.158	7424019.35	9982210.061	8304414.252	15897152.33	34401003.3	1646291.992	4179623.985	2894140.195	4287212.528	7795304.004
